id,referencia,poliza_id,vehiculo_id,asegurado_id,fecha_siniestro,lugar,responsable,importe_estimada,estado,Nombre,Apellido
823,SIN000823,259,259,259,2024-04-01,Madrid,True,3414.52,EN_TRAMITE,Luis,Sánchez
824,SIN000824,264,264,264,2020-08-19,Madrid,False,1294.04,CERRADA,Laura,González
825,SIN000825,267,267,267,2021-09-28,Valencia,True,986.14,ABIERTA,Juan,García
826,SIN000826,267,267,267,2024-03-17,Barcelona,True,3984.57,CERRADA,Juan,García
827,SIN000827,268,268,268,2023-06-01,Barcelona,True,1153.84,CERRADA,Luis,López
828,SIN000828,268,268,268,2024-09-09,Valencia,True,3862.88,ABIERTA,Luis,López
829,SIN000829,270,270,270,2020-02-08,Madrid,True,1355.98,EN_TRAMITE,Sofía,Martínez
830,SIN000830,270,270,270,2020-08-17,Barcelona,False,2841.81,ABIERTA,Sofía,Martínez
831,SIN000831,270,270,270,2022-04-24,Sevilla,False,2774.56,CERRADA,Sofía,Martínez
832,SIN000832,272,272,272,2023-10-14,Sevilla,True,2659.39,CERRADA,Laura,González
833,SIN000833,272,272,272,2023-08-21,Barcelona,True,961.26,CERRADA,Laura,González
834,SIN000834,276,276,276,2020-01-23,Madrid,True,2755.37,CERRADA,Sofía,García
835,SIN000835,278,278,278,2024-06-10,Sevilla,True,564.52,EN_TRAMITE,Laura,Sánchez
836,SIN000836,278,278,278,2020-04-04,Barcelona,False,3114.57,CERRADA,Laura,Sánchez
837,SIN000837,280,280,280,2024-06-07,Barcelona,False,2829.94,CERRADA,Miguel,Martínez
838,SIN000838,282,282,282,2020-02-08,Sevilla,True,957.57,CERRADA,Sofía,González
839,SIN000839,283,283,283,2020-12-03,Madrid,True,1891.3,ABIERTA,Laura,Martínez
840,SIN000840,283,283,283,2020-07-20,Barcelona,True,3735.17,CERRADA,Laura,Martínez
841,SIN000841,283,283,283,2023-12-27,Valencia,False,906.75,EN_TRAMITE,Laura,Martínez
842,SIN000842,286,286,286,2024-09-22,Barcelona,True,2170.86,ABIERTA,Miguel,Rodríguez
843,SIN000843,286,286,286,2020-09-29,Barcelona,False,1593.51,CERRADA,Miguel,Rodríguez
844,SIN000844,286,286,286,2020-12-04,Valencia,True,3393.02,CERRADA,Miguel,Rodríguez
845,SIN000845,289,289,289,2021-08-25,Madrid,False,516.81,ABIERTA,Carlos,Martínez
846,SIN000846,289,289,289,2024-12-24,Barcelona,False,2966.81,CERRADA,Carlos,Martínez
847,SIN000847,292,292,292,2021-04-28,Madrid,False,981.09,CERRADA,Carlos,Martínez
848,SIN000848,292,292,292,2022-09-13,Madrid,True,3374.83,CERRADA,Carlos,Martínez
849,SIN000849,292,292,292,2024-08-28,Barcelona,True,528.13,CERRADA,Carlos,Martínez
850,SIN000850,299,299,299,2024-08-26,Madrid,True,1015.92,CERRADA,Sofía,García
851,SIN000851,299,299,299,2021-06-10,Barcelona,True,2221.17,CERRADA,Sofía,García
852,SIN000852,303,303,303,2020-12-27,Madrid,True,1807.56,CERRADA,Ana,García
853,SIN000853,303,303,303,2021-01-26,Valencia,False,2211.62,ABIERTA,Ana,García
854,SIN000854,303,303,303,2021-07-05,Sevilla,True,2194.49,ABIERTA,Ana,García
855,SIN000855,306,306,306,2020-02-02,Madrid,False,2385.38,CERRADA,Juan,González
856,SIN000856,308,308,308,2024-05-21,Madrid,False,3578.18,CERRADA,Miguel,López
857,SIN000857,308,308,308,2020-07-07,Barcelona,True,970.24,CERRADA,Miguel,López
858,SIN000858,317,317,317,2020-05-23,Barcelona,True,2147.61,CERRADA,Laura,García
859,SIN000859,318,318,318,2021-12-24,Madrid,True,3969.68,CERRADA,Carlos,García
860,SIN000860,318,318,318,2022-08-17,Valencia,True,1176.97,EN_TRAMITE,Carlos,García
861,SIN000861,318,318,318,2020-07-26,Barcelona,True,1293.16,CERRADA,Carlos,García
862,SIN000862,320,320,320,2021-08-27,Barcelona,True,1037.85,ABIERTA,Juan,Martínez
863,SIN000863,325,325,325,2024-10-22,Madrid,False,3569.34,CERRADA,Laura,González
864,SIN000864,325,325,325,2023-07-29,Barcelona,True,3321.01,ABIERTA,Laura,González
865,SIN000865,328,328,328,2020-11-11,Barcelona,True,2537.48,ABIERTA,Juan,García
866,SIN000866,328,328,328,2021-09-26,Madrid,True,1367.64,EN_TRAMITE,Juan,García
867,SIN000867,328,328,328,2022-05-06,Barcelona,False,1760.37,CERRADA,Juan,García
868,SIN000868,329,329,329,2020-07-01,Valencia,False,1174.08,CERRADA,Luis,Rodríguez
869,SIN000869,329,329,329,2024-09-12,Valencia,False,675.2,ABIERTA,Luis,Rodríguez
870,SIN000870,329,329,329,2020-12-11,Barcelona,False,2805.6,CERRADA,Luis,Rodríguez
871,SIN000871,332,332,332,2024-02-28,Sevilla,True,2518.61,ABIERTA,Miguel,González
872,SIN000872,333,333,333,2021-09-15,Valencia,False,1460.73,ABIERTA,Luis,Sánchez
873,SIN000873,334,334,334,2022-11-28,Barcelona,False,838.27,EN_TRAMITE,Miguel,González
874,SIN000874,334,334,334,2024-03-26,Sevilla,True,2012.15,CERRADA,Miguel,González
875,SIN000875,334,334,334,2024-06-02,Barcelona,True,2599.27,CERRADA,Miguel,González
876,SIN000876,339,339,339,2023-08-05,Valencia,True,3074.95,EN_TRAMITE,Luis,Sánchez
877,SIN000877,343,343,343,2020-08-28,Barcelona,False,3266.95,CERRADA,Luis,Rodríguez
878,SIN000878,343,343,343,2020-01-22,Sevilla,True,1317.13,CERRADA,Luis,Rodríguez
879,SIN000879,343,343,343,2020-01-26,Sevilla,False,2777.0,EN_TRAMITE,Luis,Rodríguez
880,SIN000880,344,344,344,2024-01-14,Sevilla,False,1914.31,EN_TRAMITE,Juan,Sánchez
881,SIN000881,345,345,345,2022-11-22,Madrid,True,1098.39,EN_TRAMITE,Ana,Rodríguez
882,SIN000882,345,345,345,2023-05-23,Valencia,True,3777.06,CERRADA,Ana,Rodríguez
883,SIN000883,345,345,345,2022-08-18,Valencia,False,2817.54,CERRADA,Ana,Rodríguez
884,SIN000884,350,350,350,2023-04-07,Valencia,True,3235.61,EN_TRAMITE,Sofía,López
885,SIN000885,350,350,350,2023-06-22,Madrid,False,2082.13,CERRADA,Sofía,López
886,SIN000886,350,350,350,2022-03-13,Barcelona,False,3085.11,CERRADA,Sofía,López
887,SIN000887,353,353,353,2023-08-26,Valencia,True,1997.91,ABIERTA,Juan,López
888,SIN000888,354,354,354,2022-05-21,Sevilla,False,994.13,EN_TRAMITE,María,García
889,SIN000889,354,354,354,2020-12-24,Madrid,False,3121.57,CERRADA,María,García
890,SIN000890,361,361,361,2021-04-04,Barcelona,True,1643.02,ABIERTA,Carlos,Sánchez
891,SIN000891,361,361,361,2024-06-12,Barcelona,False,2398.02,EN_TRAMITE,Carlos,Sánchez
892,SIN000892,361,361,361,2020-11-16,Barcelona,False,3648.93,EN_TRAMITE,Carlos,Sánchez
893,SIN000893,362,362,362,2023-05-23,Valencia,False,2321.12,CERRADA,Juan,García
894,SIN000894,362,362,362,2023-04-02,Barcelona,False,2575.0,EN_TRAMITE,Juan,García
895,SIN000895,367,367,367,2024-09-16,Barcelona,False,3930.34,CERRADA,Luis,García
896,SIN000896,367,367,367,2020-11-20,Barcelona,True,2134.49,ABIERTA,Luis,García
897,SIN000897,367,367,367,2024-09-21,Barcelona,False,2698.42,CERRADA,Luis,García
898,SIN000898,372,372,372,2023-04-06,Barcelona,True,1228.99,CERRADA,Sofía,López
899,SIN000899,374,374,374,2021-08-28,Madrid,True,2189.63,CERRADA,Miguel,López
900,SIN000900,374,374,374,2022-04-08,Madrid,True,2506.14,EN_TRAMITE,Miguel,López
901,SIN000901,374,374,374,2022-01-13,Madrid,False,3318.68,CERRADA,Miguel,López
902,SIN000902,382,382,382,2023-08-08,Barcelona,True,2926.87,CERRADA,Luis,Martínez
903,SIN000903,385,385,385,2021-05-20,Sevilla,False,3052.2,CERRADA,Juan,Martínez
904,SIN000904,385,385,385,2023-08-16,Madrid,True,2438.92,CERRADA,Juan,Martínez
905,SIN000905,385,385,385,2020-02-08,Madrid,True,3811.43,CERRADA,Juan,Martínez
906,SIN000906,386,386,386,2022-01-31,Madrid,False,3906.24,ABIERTA,María,Martínez
907,SIN000907,386,386,386,2020-12-15,Barcelona,False,1046.22,EN_TRAMITE,María,Martínez
908,SIN000908,386,386,386,2023-09-04,Madrid,True,2308.32,CERRADA,María,Martínez
909,SIN000909,388,388,388,2022-12-08,Barcelona,False,2228.7,ABIERTA,Luis,Sánchez
910,SIN000910,388,388,388,2021-04-24,Sevilla,False,2437.97,CERRADA,Luis,Sánchez
911,SIN000911,388,388,388,2023-10-31,Barcelona,False,1202.49,ABIERTA,Luis,Sánchez
912,SIN000912,389,389,389,2020-04-22,Sevilla,True,776.24,EN_TRAMITE,Sofía,González
913,SIN000913,389,389,389,2024-08-12,Barcelona,True,2550.76,CERRADA,Sofía,González
914,SIN000914,389,389,389,2020-02-25,Sevilla,True,691.07,EN_TRAMITE,Sofía,González
915,SIN000915,393,393,393,2022-08-22,Valencia,True,1381.31,EN_TRAMITE,Laura,Sánchez
916,SIN000916,393,393,393,2023-12-26,Sevilla,True,1220.4,ABIERTA,Laura,Sánchez
917,SIN000917,393,393,393,2022-09-30,Sevilla,False,2182.58,ABIERTA,Laura,Sánchez
918,SIN000918,395,395,395,2022-02-09,Barcelona,False,3600.39,CERRADA,Carlos,García
919,SIN000919,395,395,395,2022-11-27,Valencia,False,3083.18,CERRADA,Carlos,García
920,SIN000920,395,395,395,2024-05-05,Madrid,False,1348.57,EN_TRAMITE,Carlos,García
921,SIN000921,396,396,396,2023-05-21,Madrid,False,3754.57,ABIERTA,Sofía,Rodríguez
922,SIN000922,397,397,397,2022-06-01,Valencia,True,1326.89,CERRADA,Ana,Sánchez
923,SIN000923,403,403,403,2022-10-27,Valencia,True,2212.05,CERRADA,Juan,González
924,SIN000924,403,403,403,2021-09-28,Sevilla,True,2131.28,CERRADA,Juan,González
925,SIN000925,408,408,408,2020-04-09,Valencia,False,1781.12,EN_TRAMITE,Luis,González
926,SIN000926,408,408,408,2024-01-23,Madrid,False,1362.89,CERRADA,Luis,González
927,SIN000927,408,408,408,2020-12-21,Valencia,False,855.44,CERRADA,Luis,González
928,SIN000928,409,409,409,2021-11-18,Sevilla,False,3234.28,EN_TRAMITE,Ana,Martínez
929,SIN000929,409,409,409,2021-03-10,Sevilla,True,799.84,CERRADA,Ana,Martínez
930,SIN000930,409,409,409,2023-10-14,Valencia,False,3924.78,CERRADA,Ana,Martínez
931,SIN000931,411,411,411,2023-12-05,Madrid,True,1241.61,CERRADA,Carlos,Sánchez
932,SIN000932,411,411,411,2024-09-22,Valencia,False,935.77,CERRADA,Carlos,Sánchez
933,SIN000933,413,413,413,2020-11-23,Madrid,True,1589.02,ABIERTA,Luis,García
934,SIN000934,414,414,414,2024-03-20,Valencia,False,1183.58,CERRADA,Luis,Sánchez
935,SIN000935,414,414,414,2020-12-19,Barcelona,False,854.88,CERRADA,Luis,Sánchez
936,SIN000936,415,415,415,2023-11-16,Madrid,False,2680.63,EN_TRAMITE,Laura,López
937,SIN000937,415,415,415,2020-07-12,Madrid,False,3668.91,ABIERTA,Laura,López
938,SIN000938,416,416,416,2021-12-11,Sevilla,False,2105.22,CERRADA,Laura,González
939,SIN000939,416,416,416,2024-01-27,Barcelona,True,1866.84,CERRADA,Laura,González
940,SIN000940,416,416,416,2022-01-13,Madrid,True,3027.95,CERRADA,Laura,González
941,SIN000941,419,419,419,2024-08-20,Madrid,False,620.37,ABIERTA,Juan,Rodríguez
942,SIN000942,419,419,419,2021-06-28,Barcelona,False,3251.13,CERRADA,Juan,Rodríguez
943,SIN000943,419,419,419,2024-09-12,Madrid,True,2110.37,CERRADA,Juan,Rodríguez
944,SIN000944,425,425,425,2022-04-27,Madrid,False,3645.52,CERRADA,María,García
945,SIN000945,425,425,425,2022-09-30,Madrid,True,3501.81,CERRADA,María,García
946,SIN000946,430,430,430,2022-04-13,Sevilla,True,3403.7,ABIERTA,Carlos,García
947,SIN000947,430,430,430,2024-06-20,Sevilla,True,775.6,CERRADA,Carlos,García
948,SIN000948,430,430,430,2021-03-10,Madrid,False,1043.91,CERRADA,Carlos,García
949,SIN000949,432,432,432,2021-10-30,Barcelona,True,3676.32,EN_TRAMITE,Luis,Rodríguez
950,SIN000950,432,432,432,2022-03-11,Valencia,True,1796.18,CERRADA,Luis,Rodríguez
951,SIN000951,433,433,433,2024-04-09,Madrid,True,2696.37,CERRADA,Ana,Martínez
952,SIN000952,433,433,433,2024-04-24,Sevilla,True,3328.33,ABIERTA,Ana,Martínez
953,SIN000953,433,433,433,2024-12-02,Sevilla,True,3522.59,CERRADA,Ana,Martínez
954,SIN000954,434,434,434,2024-04-03,Sevilla,True,788.06,ABIERTA,Ana,López
955,SIN000955,435,435,435,2024-03-08,Sevilla,True,1477.91,CERRADA,Ana,García
956,SIN000956,435,435,435,2022-08-12,Valencia,False,1572.48,CERRADA,Ana,García
957,SIN000957,435,435,435,2023-06-19,Sevilla,True,1202.44,CERRADA,Ana,García
958,SIN000958,436,436,436,2022-09-25,Madrid,True,2632.17,CERRADA,Juan,García
959,SIN000959,437,437,437,2020-06-07,Valencia,False,2659.56,CERRADA,Carlos,González
960,SIN000960,437,437,437,2020-11-14,Valencia,False,2517.21,CERRADA,Carlos,González
961,SIN000961,437,437,437,2023-01-03,Madrid,True,1029.63,ABIERTA,Carlos,González
962,SIN000962,445,445,445,2023-04-02,Barcelona,True,3677.28,ABIERTA,Luis,López
963,SIN000963,445,445,445,2020-02-16,Valencia,False,1616.84,ABIERTA,Luis,López
964,SIN000964,445,445,445,2022-06-21,Valencia,True,2542.76,EN_TRAMITE,Luis,López
965,SIN000965,446,446,446,2021-03-22,Sevilla,True,1325.82,EN_TRAMITE,Luis,García
966,SIN000966,447,447,447,2024-11-21,Valencia,True,1785.09,EN_TRAMITE,Laura,López
967,SIN000967,447,447,447,2023-08-26,Madrid,True,3546.46,ABIERTA,Laura,López
968,SIN000968,449,449,449,2020-06-03,Valencia,True,567.21,ABIERTA,Carlos,Martínez
969,SIN000969,449,449,449,2021-09-27,Barcelona,False,630.21,ABIERTA,Carlos,Martínez
970,SIN000970,449,449,449,2020-10-04,Sevilla,True,3459.96,EN_TRAMITE,Carlos,Martínez
971,SIN000971,450,450,450,2023-01-04,Madrid,False,3287.25,EN_TRAMITE,Ana,López
972,SIN000972,451,451,451,2024-05-27,Madrid,False,3589.79,CERRADA,Ana,Rodríguez
973,SIN000973,454,454,454,2024-09-14,Valencia,True,1851.41,CERRADA,Laura,Sánchez
974,SIN000974,454,454,454,2023-12-15,Valencia,True,1877.44,EN_TRAMITE,Laura,Sánchez
975,SIN000975,454,454,454,2023-10-03,Madrid,False,2211.6,CERRADA,Laura,Sánchez
976,SIN000976,455,455,455,2020-07-14,Barcelona,True,2102.27,ABIERTA,María,Rodríguez
977,SIN000977,457,457,457,2023-10-29,Barcelona,False,630.62,CERRADA,Juan,Rodríguez
978,SIN000978,458,458,458,2022-09-26,Sevilla,False,2513.5,EN_TRAMITE,Carlos,Rodríguez
979,SIN000979,458,458,458,2023-01-23,Barcelona,True,2062.15,CERRADA,Carlos,Rodríguez
980,SIN000980,461,461,461,2022-10-18,Barcelona,True,3271.56,CERRADA,Luis,López
981,SIN000981,461,461,461,2021-02-28,Sevilla,False,3122.62,CERRADA,Luis,López
982,SIN000982,465,465,465,2024-01-07,Sevilla,False,733.17,EN_TRAMITE,María,Martínez
983,SIN000983,466,466,466,2020-09-29,Barcelona,True,3584.91,CERRADA,Ana,Sánchez
984,SIN000984,468,468,468,2020-05-25,Valencia,True,3624.87,CERRADA,Sofía,González
985,SIN000985,468,468,468,2020-02-15,Valencia,False,1552.68,ABIERTA,Sofía,González
986,SIN000986,472,472,472,2022-05-13,Madrid,False,2183.22,EN_TRAMITE,Laura,González
987,SIN000987,472,472,472,2020-10-18,Sevilla,True,1504.48,ABIERTA,Laura,González
988,SIN000988,472,472,472,2022-01-14,Barcelona,False,2727.67,CERRADA,Laura,González
989,SIN000989,476,476,476,2024-09-06,Barcelona,True,2376.37,ABIERTA,Carlos,Rodríguez
990,SIN000990,476,476,476,2022-03-11,Sevilla,False,1932.58,CERRADA,Carlos,Rodríguez
991,SIN000991,476,476,476,2024-11-14,Valencia,False,1489.23,CERRADA,Carlos,Rodríguez
992,SIN000992,477,477,477,2020-02-03,Barcelona,False,2565.98,EN_TRAMITE,Sofía,López
993,SIN000993,481,481,481,2024-09-27,Valencia,True,3694.49,EN_TRAMITE,Juan,Martínez
994,SIN000994,483,483,483,2024-07-16,Valencia,True,3455.89,CERRADA,Luis,Martínez
995,SIN000995,483,483,483,2021-05-13,Valencia,False,2046.45,ABIERTA,Luis,Martínez
996,SIN000996,483,483,483,2021-01-09,Sevilla,False,3775.2,EN_TRAMITE,Luis,Martínez
997,SIN000997,486,486,486,2024-12-15,Madrid,False,1657.87,CERRADA,María,López
998,SIN000998,486,486,486,2022-04-30,Barcelona,True,1284.42,CERRADA,María,López
999,SIN000999,488,488,488,2024-03-05,Madrid,False,2665.59,CERRADA,Ana,Martínez
1000,SIN001000,488,488,488,2022-02-02,Madrid,False,1024.75,ABIERTA,Ana,Martínez
1001,SIN001001,490,490,490,2020-11-25,Sevilla,False,949.12,CERRADA,Luis,Martínez
1002,SIN001002,495,495,495,2021-02-06,Sevilla,True,561.17,CERRADA,Carlos,Rodríguez
1003,SIN001003,495,495,495,2021-06-17,Sevilla,True,628.1,EN_TRAMITE,Carlos,Rodríguez
1004,SIN001004,495,495,495,2022-08-18,Valencia,True,2883.48,ABIERTA,Carlos,Rodríguez
1005,SIN001005,496,496,496,2020-08-23,Sevilla,False,1566.42,CERRADA,Luis,Rodríguez
1006,SIN001006,496,496,496,2024-10-08,Barcelona,True,2840.63,EN_TRAMITE,Luis,Rodríguez
1007,SIN001007,497,497,497,2020-11-22,Valencia,False,2899.33,ABIERTA,María,Rodríguez
1008,SIN001008,497,497,497,2022-01-02,Sevilla,False,3224.26,CERRADA,María,Rodríguez
1009,SIN001009,497,497,497,2023-08-28,Madrid,True,2459.94,CERRADA,María,Rodríguez
1010,SIN001010,498,498,498,2021-02-24,Barcelona,True,1553.01,EN_TRAMITE,María,Martínez
1011,SIN001011,498,498,498,2022-11-20,Barcelona,True,2566.63,EN_TRAMITE,María,Martínez
1012,SIN001012,498,498,498,2023-06-01,Barcelona,False,1368.98,EN_TRAMITE,María,Martínez
1013,SIN001013,500,500,500,2023-06-11,Valencia,True,3969.32,CERRADA,Sofía,Martínez
1014,SIN001014,500,500,500,2020-03-30,Madrid,False,2329.71,CERRADA,Sofía,Martínez
1015,SIN001015,501,501,501,2022-09-11,Sevilla,True,749.81,CERRADA,Ana,Rodríguez
1016,SIN001016,503,503,503,2023-02-09,Barcelona,False,1763.8,CERRADA,Laura,López
1017,SIN001017,503,503,503,2020-02-29,Barcelona,True,3741.49,CERRADA,Laura,López
1018,SIN001018,503,503,503,2021-03-28,Sevilla,True,3916.11,CERRADA,Laura,López
1019,SIN001019,504,504,504,2023-07-18,Barcelona,True,1978.29,CERRADA,Sofía,López
1020,SIN001020,505,505,505,2022-03-27,Valencia,True,2003.5,EN_TRAMITE,María,García
1021,SIN001021,505,505,505,2020-04-07,Sevilla,True,3984.97,EN_TRAMITE,María,García
1022,SIN001022,505,505,505,2023-12-30,Madrid,False,3240.72,ABIERTA,María,García
1023,SIN001023,506,506,506,2020-03-02,Sevilla,False,1764.48,CERRADA,Luis,Rodríguez
1024,SIN001024,509,509,509,2022-12-13,Sevilla,False,1151.28,CERRADA,María,González
1025,SIN001025,509,509,509,2022-07-21,Barcelona,True,2055.39,CERRADA,María,González
1026,SIN001026,509,509,509,2020-09-14,Valencia,True,725.53,ABIERTA,María,González
1027,SIN001027,511,511,511,2023-04-01,Madrid,False,3922.92,CERRADA,Juan,Martínez
1028,SIN001028,513,513,513,2023-07-08,Madrid,False,733.89,CERRADA,Sofía,Martínez
1029,SIN001029,515,515,515,2021-09-06,Valencia,True,684.29,CERRADA,María,Martínez
1030,SIN001030,517,517,517,2020-06-01,Valencia,False,892.36,ABIERTA,Luis,Martínez
1031,SIN001031,518,518,518,2021-12-23,Madrid,True,915.24,CERRADA,Luis,Martínez
1032,SIN001032,518,518,518,2023-02-27,Barcelona,False,1437.42,CERRADA,Luis,Martínez
1033,SIN001033,518,518,518,2022-10-09,Valencia,False,3129.0,CERRADA,Luis,Martínez
1034,SIN001034,522,522,522,2021-05-13,Barcelona,False,2459.71,CERRADA,Luis,Martínez
1035,SIN001035,523,523,523,2020-11-04,Valencia,False,2504.83,CERRADA,Luis,López
1036,SIN001036,523,523,523,2020-04-27,Valencia,True,1063.75,CERRADA,Luis,López
1037,SIN001037,524,524,524,2022-11-10,Sevilla,True,2743.99,CERRADA,Laura,Rodríguez
1038,SIN001038,524,524,524,2020-02-25,Sevilla,False,1774.63,ABIERTA,Laura,Rodríguez
1039,SIN001039,524,524,524,2020-06-07,Madrid,False,1356.38,EN_TRAMITE,Laura,Rodríguez
1040,SIN001040,528,528,528,2023-05-07,Sevilla,True,1677.54,ABIERTA,Carlos,Rodríguez
1041,SIN001041,528,528,528,2023-10-10,Valencia,False,1361.43,ABIERTA,Carlos,Rodríguez
1042,SIN001042,530,530,530,2020-07-02,Barcelona,True,627.13,CERRADA,Sofía,González
1043,SIN001043,530,530,530,2024-05-31,Barcelona,False,1376.16,EN_TRAMITE,Sofía,González
1044,SIN001044,535,535,535,2023-08-08,Sevilla,True,650.82,CERRADA,Luis,Sánchez
1045,SIN001045,535,535,535,2023-08-05,Barcelona,False,3695.57,CERRADA,Luis,Sánchez
1046,SIN001046,536,536,536,2020-03-15,Madrid,False,3748.95,EN_TRAMITE,Miguel,López
1047,SIN001047,536,536,536,2021-06-21,Barcelona,False,3738.13,CERRADA,Miguel,López
1048,SIN001048,540,540,540,2022-06-05,Madrid,False,2215.49,CERRADA,Miguel,González
1049,SIN001049,546,546,546,2020-12-17,Sevilla,True,970.94,EN_TRAMITE,Laura,García
1050,SIN001050,546,546,546,2023-08-24,Barcelona,True,1683.17,EN_TRAMITE,Laura,García
1051,SIN001051,548,548,548,2021-06-10,Sevilla,True,2032.99,EN_TRAMITE,Sofía,González
1052,SIN001052,550,550,550,2022-04-18,Sevilla,True,2917.53,CERRADA,Miguel,González
1053,SIN001053,550,550,550,2024-01-22,Valencia,False,1805.14,ABIERTA,Miguel,González
1054,SIN001054,552,552,552,2023-10-05,Barcelona,False,1534.21,EN_TRAMITE,Carlos,López
1055,SIN001055,552,552,552,2020-08-04,Barcelona,False,773.45,ABIERTA,Carlos,López
1056,SIN001056,554,554,554,2024-01-13,Barcelona,True,2489.67,CERRADA,Miguel,López
1057,SIN001057,554,554,554,2021-12-01,Barcelona,False,3757.77,EN_TRAMITE,Miguel,López
1058,SIN001058,554,554,554,2023-12-26,Sevilla,True,2587.99,CERRADA,Miguel,López
1059,SIN001059,555,555,555,2024-11-22,Barcelona,True,3399.84,CERRADA,Ana,Martínez
1060,SIN001060,557,557,557,2021-12-11,Madrid,True,2860.09,CERRADA,Laura,González
1061,SIN001061,557,557,557,2021-11-07,Valencia,True,1456.98,CERRADA,Laura,González
1062,SIN001062,557,557,557,2024-09-14,Sevilla,False,1704.03,CERRADA,Laura,González
1063,SIN001063,559,559,559,2022-11-30,Barcelona,False,575.46,CERRADA,Carlos,Martínez
1064,SIN001064,559,559,559,2024-07-09,Barcelona,False,3817.46,ABIERTA,Carlos,Martínez
1065,SIN001065,559,559,559,2023-11-11,Madrid,True,3624.23,CERRADA,Carlos,Martínez
1066,SIN001066,560,560,560,2021-07-14,Madrid,True,1573.97,EN_TRAMITE,María,Martínez
1067,SIN001067,560,560,560,2021-04-11,Sevilla,False,1593.03,CERRADA,María,Martínez
1068,SIN001068,560,560,560,2021-01-07,Barcelona,True,3136.1,CERRADA,María,Martínez
1069,SIN001069,561,561,561,2022-08-11,Valencia,True,3918.6,ABIERTA,Luis,García
1070,SIN001070,561,561,561,2020-12-09,Barcelona,True,1115.17,ABIERTA,Luis,García
1071,SIN001071,564,564,564,2021-01-26,Sevilla,True,2214.36,CERRADA,Carlos,Rodríguez
1072,SIN001072,566,566,566,2023-11-09,Sevilla,False,3615.6,CERRADA,Laura,González
1073,SIN001073,566,566,566,2021-01-19,Barcelona,False,1477.9,ABIERTA,Laura,González
1074,SIN001074,569,569,569,2022-04-11,Sevilla,False,1714.99,CERRADA,Miguel,González
1075,SIN001075,569,569,569,2021-03-22,Valencia,True,3620.06,CERRADA,Miguel,González
1076,SIN001076,569,569,569,2022-01-09,Sevilla,False,2934.82,CERRADA,Miguel,González
1077,SIN001077,571,571,571,2024-09-27,Madrid,True,3178.39,CERRADA,Sofía,Rodríguez
1078,SIN001078,572,572,572,2021-04-09,Barcelona,True,531.35,CERRADA,Ana,Martínez
1079,SIN001079,572,572,572,2020-07-22,Sevilla,True,1542.2,CERRADA,Ana,Martínez
1080,SIN001080,572,572,572,2021-07-26,Madrid,False,3117.21,EN_TRAMITE,Ana,Martínez
1081,SIN001081,574,574,574,2022-10-29,Valencia,False,1680.0,ABIERTA,Sofía,González
1082,SIN001082,575,575,575,2020-12-02,Sevilla,False,3854.83,CERRADA,Laura,González
1083,SIN001083,578,578,578,2023-04-15,Madrid,True,3320.93,EN_TRAMITE,Miguel,García
1084,SIN001084,578,578,578,2020-06-14,Valencia,False,3312.08,EN_TRAMITE,Miguel,García
1085,SIN001085,578,578,578,2020-10-15,Madrid,True,1133.57,CERRADA,Miguel,García
1086,SIN001086,579,579,579,2023-06-29,Barcelona,True,3506.02,ABIERTA,Sofía,López
1087,SIN001087,579,579,579,2020-05-20,Barcelona,False,972.06,EN_TRAMITE,Sofía,López
1088,SIN001088,579,579,579,2022-07-10,Valencia,False,1044.65,ABIERTA,Sofía,López
1089,SIN001089,582,582,582,2022-08-14,Sevilla,True,721.81,CERRADA,Ana,Rodríguez
1090,SIN001090,586,586,586,2023-11-27,Sevilla,True,3953.65,ABIERTA,Carlos,González
1091,SIN001091,586,586,586,2020-06-19,Sevilla,False,3839.3,CERRADA,Carlos,González
1092,SIN001092,590,590,590,2024-01-10,Barcelona,True,2220.75,ABIERTA,Juan,Rodríguez
1093,SIN001093,590,590,590,2022-07-18,Valencia,True,1281.02,ABIERTA,Juan,Rodríguez
1094,SIN001094,598,598,598,2022-02-14,Sevilla,True,1731.06,EN_TRAMITE,María,Sánchez
1095,SIN001095,598,598,598,2024-03-18,Madrid,False,1599.55,ABIERTA,María,Sánchez
1096,SIN001096,599,599,599,2021-07-16,Valencia,True,2996.16,ABIERTA,Ana,Sánchez
1097,SIN001097,599,599,599,2021-09-10,Valencia,False,3967.24,ABIERTA,Ana,Sánchez
1098,SIN001098,600,600,600,2022-06-27,Madrid,True,1892.74,ABIERTA,Sofía,Martínez
1099,SIN001099,601,601,601,2024-10-23,Madrid,True,1010.54,ABIERTA,Luis,García
1100,SIN001100,601,601,601,2020-07-02,Valencia,True,3407.47,CERRADA,Luis,García
1101,SIN001101,609,609,609,2024-12-03,Madrid,False,871.03,ABIERTA,Luis,Rodríguez
1102,SIN001102,615,615,615,2023-02-17,Barcelona,False,807.31,CERRADA,Juan,García
1103,SIN001103,616,616,616,2024-08-28,Sevilla,False,2655.7,CERRADA,Miguel,Rodríguez
1104,SIN001104,617,617,617,2023-10-19,Valencia,True,2460.68,EN_TRAMITE,Ana,Martínez
1105,SIN001105,617,617,617,2020-04-15,Barcelona,True,1608.66,CERRADA,Ana,Martínez
1106,SIN001106,617,617,617,2020-04-19,Madrid,True,2847.41,ABIERTA,Ana,Martínez
